,Adview
4859,160.98392
4860,-1376.4092
4861,-250.22433
4862,-267.64108
4863,-314.81784
4864,-779.5085
4865,1650.6553
4866,-817.2226
4867,-554.45734
4868,-166.31137
4869,33.304718
4870,-3370.5518
4871,-418.61935
4872,-321.8784
4873,-409.8408
4874,-319.71725
4875,-283.42484
4876,239.55508
4877,-167.28757
4878,-2155.79
4879,-975.00446
4880,-1168.9453
4881,2864.0674
4882,2180.9766
4883,-122.23093
4884,1440.9363
4885,-520.78876
4886,-1054.8054
4887,9921.49
4888,-315.27756
4889,1662.4707
4890,799.02026
4891,2668.7832
4892,-184.51364
4893,-341.65524
4894,-55.72458
4895,-412.03983
4896,1197.4545
4897,-1096.0631
4898,-536.5761
4899,116.15433
4900,-3038.2632
4901,-1396.436
4902,8662.5
4903,3375.9373
4904,-1326.7927
4905,47.220978
4906,875.0629
4907,92.66849
4908,2141.8442
4909,-552.5175
4910,-1121.2983
4911,-98.39096
4912,-115.75906
4913,118.65213
4914,-1253.5835
4915,-251.17087
4916,1497.6216
4917,1674.93
4918,-71.76303
4919,65.77347
4920,-322.30417
4921,1188.293
4922,-1210.5854
4923,-617.9798
4924,867.19977
4925,-145.86862
4926,-1297.8838
4927,-72.282684
4928,-3290.9648
4929,6899.673
4930,-1268.169
4931,-581.9499
4932,613.52795
4933,267.58743
4934,-1518.1553
4935,1118.4485
4936,264.70218
4937,1108.1207
4938,-1391.375
4939,3502.4795
4940,-686.4162
4941,-656.1181
4942,705.0413
4943,977.4692
4944,617.4058
4945,518.7216
4946,1254.6816
4947,-913.8632
4948,1422.4208
4949,2165.1807
4950,662.4038
4951,749.483
4952,-459.5034
4953,2136.2866
4954,-221.59958
4955,350.81815
4956,2164.4688
4957,6001.8525
4958,852.966
4959,-7.49179
4960,-530.0887
4961,-557.45514
4962,-289.33884
4963,171.36136
4964,65.05618
4965,-920.6645
4966,1690.2139
4967,-1260.268
4968,-1217.8706
4969,662.33673
4970,2296.1816
4971,2316.905
4972,-464.41855
4973,1351.6177
4974,719.065
4975,-2308.5908
4976,1873.4762
4977,316.51083
4978,-2006.1348
4979,-74.86911
4980,-729.9731
4981,2653.5718
4982,3745.321
4983,-2305.1533
4984,-2932.753
4985,1588.2588
4986,-2125.8833
4987,-2206.7046
4988,-1754.9976
4989,2089.511
4990,-1226.6521
4991,-611.3442
4992,-1701.362
4993,-150.78561
4994,-288.3038
4995,-973.1728
4996,-1508.4973
4997,-1076.427
4998,203.09769
4999,-807.95844
5000,-2010.3657
5001,1206.9282
5002,1815.7578
5003,331.05826
5004,341.16885
5005,-595.2297
5006,-659.0771
5007,-1035.6003
5008,-1678.6836
5009,-832.6414
5010,219.03128
5011,-1035.4434
5012,2447.3215
5013,-264.83298
5014,-1307.1134
5015,-757.2326
5016,136.69217
5017,-223.94186
5018,-491.86667
5019,-1202.3704
5020,624.4494
5021,1814.8229
5022,-352.3303
5023,-1381.2157
5024,-1548.2886
5025,-172.98874
5026,-6770.6484
5027,127.111725
5028,416.34586
5029,3640.5881
5030,-1370.0435
5031,2283.96
5032,416.37967
5033,645.7432
5034,-1208.8765
5035,-1459.4596
5036,-330.19528
5037,-1162.654
5038,262.251
5039,4090.6802
5040,830.83136
5041,3368.6228
5042,240.05716
5043,-694.23895
5044,-123.31833
5045,242.64291
5046,-1502.8231
5047,-161.93527
5048,668.33563
5049,-1382.9087
5050,1080.6895
5051,70.06204
5052,157.65775
5053,-310.36447
5054,-189.52536
5055,-323.80984
5056,-238.33664
5057,3496.7615
5058,-593.7367
5059,149.51541
5060,-159.3818
5061,-485.45847
5062,-923.6591
5063,-1094.5547
5064,2578.1265
5065,-367.47165
5066,6377.268
5067,1480.2596
5068,-1946.5415
5069,1220.9678
5070,-1374.876
5071,-668.7735
5072,-78.49997
5073,-957.7568
5074,-720.96234
5075,-401.75607
5076,257.52762
5077,-193.43015
5078,-870.85406
5079,169.8516
5080,-1208.1558
5081,3579.9102
5082,-10.108001
5083,66.08084
5084,2768.1375
5085,-633.37885
5086,-121.68161
5087,-225.05502
5088,-917.6767
5089,-2597.8333
5090,1898.9116
5091,568.3317
5092,107.53714
5093,-1616.6431
5094,2487.925
5095,-389.32602
5096,-594.2757
5097,1421.5586
5098,65.16629
5099,-90.52994
5100,47.584503
5101,726.36615
5102,984.1182
5103,-420.74203
5104,181.63626
5105,1829.7526
5106,-6172.3086
5107,11.870149
5108,-1208.9121
5109,2190.1377
5110,1015.10956
5111,-238.79196
5112,3300.3203
5113,-981.8857
5114,877.82477
5115,-304.15622
5116,-86.327484
5117,-39.522552
5118,-333.86398
5119,-112.053925
5120,-413.6113
5121,34.871613
5122,4006.7983
5123,-87.04245
5124,-2193.6423
5125,-900.4787
5126,5186.9336
5127,564.8953
5128,1311.1582
5129,-427.79086
5130,72.41092
5131,-435.97226
5132,-618.6995
5133,-137.16403
5134,-623.6753
5135,3697.1553
5136,-516.02924
5137,3376.863
5138,1656.3159
5139,1643.3452
5140,1844.8926
5141,-271.27023
5142,-4866.2363
5143,1338.7417
5144,-92.59567
5145,1134.751
5146,-1313.4966
5147,-476.27255
5148,1995.564
5149,16.074371
5150,67.13724
5151,1787.2306
5152,-2490.991
5153,-1966.6385
5154,1124.7683
5155,-820.9355
5156,-284.53903
5157,937.81964
5158,-535.0888
5159,4007.2368
5160,1818.1418
5161,238.79483
5162,-311.1284
5163,1572.0029
5164,793.5513
5165,-141.23654
5166,-264.05515
5167,505.04593
5168,-1068.8479
5169,343.70566
5170,-1213.4011
5171,10604.132
5172,2484.9111
5173,1162.5383
5174,-697.86896
5175,34.01059
5176,-714.6874
5177,-153.09079
5178,-1431.6743
5179,349.99832
5180,-1440.8525
5181,-2.9335625
5182,1560.0347
5183,-1274.4546
5184,13172.751
5185,2377.344
5186,784.24243
5187,3027.7212
5188,1332.6106
5189,-224.07126
5190,-691.9411
5191,3369.4883
5192,-732.3117
5193,1488.604
5194,2743.9646
5195,-294.19907
5196,23.051178
5197,472.01114
5198,455.23245
5199,-273.46286
5200,-526.29926
5201,-1520.7424
5202,-526.5253
5203,-3661.9033
5204,2110.8223
5205,-315.76364
5206,93.01529
5207,646.95496
5208,-1073.8248
5209,986.20496
5210,-583.19794
5211,1675.8789
5212,-635.40607
5213,1167.8259
5214,-149.69138
5215,-1409.1235
5216,-1350.5817
5217,-2686.1619
5218,-736.78436
5219,192.43668
5220,-706.4145
5221,1980.0403
5222,-1071.2803
5223,1288.3091
5224,1614.625
5225,688.79016
5226,-1445.477
5227,-1694.1327
5228,-592.17035
5229,1074.6143
5230,-279.80283
5231,2795.605
5232,321.85165
5233,-2533.9653
5234,1235.9076
5235,1576.4297
5236,-842.33636
5237,-969.27704
5238,1458.4194
5239,-1004.99066
5240,742.1163
5241,-2597.832
5242,-1237.4575
5243,352.90274
5244,90.69974
5245,157.0159
5246,544.1357
5247,1048.4675
5248,-4354.7334
5249,2517.894
5250,-129.29977
5251,-58.545868
5252,105.33792
5253,720.88995
5254,-154.42148
5255,-2500.901
5256,-2655.9414
5257,2518.3008
5258,-383.3845
5259,-675.8691
5260,-303.3281
5261,343.87332
5262,-1702.6439
5263,-978.5956
5264,1002.0146
5265,-447.33493
5266,42.825714
5267,5800.119
5268,-1856.7305
5269,-113.535614
5270,-513.1424
5271,255.46341
5272,-354.95786
5273,-226.82101
5274,-3760.9883
5275,-1671.5278
5276,-969.23236
5277,-6559.343
5278,-707.3757
5279,-797.9317
5280,-151.72409
5281,54.176178
5282,617.3542
5283,2695.5283
5284,116.4866
5285,-768.1839
5286,1752.4994
5287,3353.9753
5288,2369.5874
5289,-1648.3496
5290,-3532.9004
5291,3624.6782
5292,-795.8569
5293,2410.1997
5294,-161.47311
5295,1143.3741
5296,2601.302
5297,-22.41745
5298,-3743.3457
5299,-1084.0671
5300,-521.57184
5301,1102.6934
5302,-271.79196
5303,3662.9302
5304,2680.5535
5305,2147.0583
5306,1294.0371
5307,-736.29193
5308,-1358.9478
5309,-5042.0254
5310,-1053.394
5311,-1122.9619
5312,-45.24948
5313,-736.36017
5314,8072.253
5315,3592.0679
5316,230.95059
5317,-80.240204
5318,12.350129
5319,-739.809
5320,-1641.3818
5321,-1042.1604
5322,303.54947
5323,715.0479
5324,-928.80853
5325,376.2715
5326,322.0508
5327,810.3615
5328,5606.103
5329,-1061.856
5330,586.0666
5331,6283.8486
5332,296.6736
5333,0.360749
5334,3917.6528
5335,-585.883
5336,-1243.5356
5337,-361.76706
5338,-1393.9907
5339,-6173.625
5340,-2409.71
5341,2169.1938
5342,1249.1787
5343,-21.652557
5344,5229.264
5345,152.4241
5346,-815.456
5347,-3480.6357
5348,90.93021
5349,2221.0488
5350,335.1924
5351,-1550.7617
5352,-1104.9292
5353,1628.8945
5354,2614.9001
5355,-1133.5923
5356,207.89761
5357,1645.1747
5358,-1286.071
5359,9559.45
5360,117.94876
5361,1052.6038
5362,-1045.4797
5363,-522.82806
5364,-588.76825
5365,-1025.454
5366,-631.0892
5367,107.51883
5368,797.7872
5369,-399.5632
5370,126.96707
5371,2354.3179
5372,-897.2131
5373,-93.94577
5374,-1680.2183
5375,-3074.6826
5376,2539.278
5377,-5765.402
5378,-839.75287
5379,-114.94321
5380,-408.5187
5381,-1522.6787
5382,-1814.9834
5383,-507.43112
5384,2491.9128
5385,-1741.5757
5386,-380.65646
5387,17187.672
5388,-81.50571
5389,2446.982
5390,-38.27545
5391,262.72647
5392,-1604.1699
5393,-1445.7217
5394,-1643.4454
5395,-1959.5442
5396,-2710.5493
5397,-1519.105
5398,-1578.1897
5399,-796.654
5400,606.70905
5401,-30.698578
5402,-456.0051
5403,-813.57025
5404,179.97708
5405,94.99161
5406,-274.32175
5407,134.94022
5408,904.6939
5409,-768.37067
5410,-511.21872
5411,-1718.3336
5412,2330.3308
5413,-835.01166
5414,586.9465
5415,760.8614
5416,41.783234
5417,-772.15594
5418,-653.2375
5419,186.28055
5420,10233.9375
5421,-1049.9036
5422,235.241
5423,-317.3696
5424,-129.67538
5425,2930.2332
5426,-656.5446
5427,-922.0512
5428,4194.3604
5429,356.1143
5430,67.47537
5431,-1244.0913
5432,1724.282
5433,2264.939
5434,-1310.7649
5435,585.7657
5436,3548.1045
5437,-233.61325
5438,606.5191
5439,90.839874
5440,4312.6396
5441,108.310455
5442,75.3013
5443,-834.4826
5444,1155.2314
5445,561.66
5446,-43.347687
5447,-274.87595
5448,195.9841
5449,159.17435
5450,-26.117157
5451,-390.29453
5452,285.28445
5453,-340.5483
5454,-390.32382
5455,-591.1042
5456,-186.48605
5457,319.67264
5458,-4816.573
5459,843.8714
5460,3084.437
5461,1096.2783
5462,-3608.4517
5463,-813.228
5464,-628.49664
5465,-566.23846
5466,-22.554962
5467,-244.51132
5468,-1292.9257
5469,180.34232
5470,-335.08054
5471,13052.914
5472,1366.761
5473,1657.5237
5474,1675.3818
5475,-424.36618
5476,842.168
5477,-115.22458
5478,-76.83652
5479,3775.8267
5480,966.461
5481,-475.58762
5482,-432.53073
5483,573.70795
5484,1209.5964
5485,4741.1016
5486,-926.2774
5487,162.48294
5488,-1506.053
5489,6170.5664
5490,-15.361541
5491,6266.9775
5492,1011.1578
5493,413.762
5494,-229.63327
5495,1849.2566
5496,-106.47604
5497,-1578.9707
5498,1181.9517
5499,-1315.8787
5500,-279.83627
5501,101.41983
5502,-946.56244
5503,-565.8296
5504,437.24417
5505,1241.115
5506,75.63577
5507,-639.77655
5508,660.58636
5509,2062.0078
5510,207.15872
5511,706.5079
5512,-84.80649
5513,-252.65134
5514,826.86774
5515,2538.101
5516,-135.92416
5517,-1025.3267
5518,-540.2099
5519,1769.6654
5520,-812.8051
5521,171.97977
5522,-164.96774
5523,-1095.3813
5524,-244.79001
5525,3791.6157
5526,1350.7142
5527,2174.5342
5528,-621.8974
5529,-2089.0615
5530,409.7396
5531,2937.2183
5532,684.43353
5533,-276.09885
5534,-928.8837
5535,-1073.3329
5536,-578.8735
5537,-1081.4156
5538,-148.52231
5539,-509.0256
5540,677.576
5541,-2067.7534
5542,-150.98825
5543,5106.982
5544,-48.097626
5545,-468.68845
5546,-151.32675
5547,1804.5818
5548,-5941.2266
5549,-437.046
5550,-283.7236
5551,-460.7352
5552,2186.243
5553,-171.33078
5554,-512.6391
5555,3341.5205
5556,-497.40793
5557,-645.76874
5558,-639.9726
5559,-1306.4832
5560,888.4129
5561,4640.8984
5562,-266.12875
5563,12366.314
5564,-113.3569
5565,-1604.1211
5566,-146.63937
5567,311.70413
5568,-418.2762
5569,237.12466
5570,-30.270477
5571,-741.0514
5572,-1557.212
5573,-567.80695
5574,-167.43942
5575,-214.42746
5576,-246.48141
5577,3070.337
5578,3451.641
5579,-1051.0815
5580,2316.1177
5581,-717.5776
5582,-363.4609
5583,-1830.8936
5584,-818.8327
5585,1077.7725
5586,-1556.2993
5587,-519.8675
5588,-644.25824
5589,1376.0281
5590,-542.33563
5591,-1131.0962
5592,-335.30344
5593,-1640.8271
5594,300.69876
5595,230.22098
5596,-1271.0322
5597,-260.4824
5598,1153.0992
5599,-186.7634
5600,2238.5078
5601,-1173.0747
5602,1262.8816
5603,-162.94559
5604,-663.7602
5605,-1358.832
5606,-782.04626
5607,1122.796
5608,-1328.8896
5609,-442.60825
5610,-717.05096
5611,-811.7602
5612,2983.3171
5613,305.2808
5614,-1158.6772
5615,548.2105
5616,-967.8786
5617,-191.4614
5618,73.42435
5619,-92.321014
5620,-1063.8438
5621,2576.637
5622,-953.7679
5623,-5798.1787
5624,-4356.5864
5625,-49.621063
5626,837.38947
5627,-180.13962
5628,164.65482
5629,-61.476288
5630,219.95218
5631,-2001.6869
5632,-860.41376
5633,-160.24045
5634,-1307.2378
5635,258.46976
5636,2691.8027
5637,690.98676
5638,-84.754486
5639,52.891632
5640,310.93588
5641,2091.1597
5642,-1743.5282
5643,-560.0229
5644,-323.40927
5645,-2213.0454
5646,-805.0556
5647,-2426.5105
5648,-432.66843
5649,-532.68475
5650,128.91678
5651,-87.33835
5652,-1138.9224
5653,-595.94366
5654,-116.48459
5655,17.9971
5656,-1122.0449
5657,-1277.4976
5658,6729.658
5659,-478.2368
5660,-1593.0928
5661,3769.7422
5662,349.26535
5663,56.363068
5664,2401.1084
5665,-484.0156
5666,1320.6747
5667,-245.18314
5668,-1154.3154
5669,379.83694
5670,-71.829926
5671,595.28766
5672,566.1407
5673,-1164.7363
5674,2942.3213
5675,-235.19919
5676,1173.5382
5677,-111.81137
5678,257.15323
5679,-397.8613
5680,2134.5955
5681,-1934.2979
5682,104.967804
5683,-1619.2529
5684,3933.85
5685,-230.23715
5686,-332.00876
5687,3084.0195
5688,2342.7847
5689,1936.3989
5690,644.3775
5691,-3581.4976
5692,-1017.40717
5693,-2238.0972
5694,-110.734344
5695,1252.3998
5696,-213.19186
5697,4885.8877
5698,1954.5334
5699,2398.9124
5700,243.56497
5701,619.4494
5702,228.71158
5703,-633.7778
5704,-192.91306
5705,-2071.8884
5706,-426.51547
5707,2582.212
5708,-982.12006
5709,-1162.8623
5710,-1413.3843
5711,-774.7785
5712,-409.4847
5713,-284.3563
5714,-385.947
5715,2970.5122
5716,2319.0015
5717,-39.97458
5718,-405.47458
5719,-2194.5015
5720,-51.623016
5721,-1272.7031
5722,-321.00143
5723,1131.0577
5724,-922.78705
5725,648.0254
5726,-3019.1519
5727,3319.227
5728,-137.01926
5729,-376.035
5730,-512.7526
5731,-316.82138
5732,3194.517
5733,-455.3198
5734,275.38742
5735,784.94147
5736,2296.9646
5737,646.2662
5738,-293.11618
5739,2015.7228
5740,-272.69516
5741,2974.7214
5742,779.41864
5743,3238.8872
5744,-2938.1406
5745,1886.9224
5746,-137.17905
5747,-5918.46
5748,-807.0317
5749,-566.3798
5750,3738.7842
5751,-2660.2852
5752,-649.69916
5753,427.7692
5754,-1949.7739
5755,-1598.8936
5756,-660.83563
5757,-283.738
5758,959.815
5759,234.75027
5760,493.82693
5761,-676.58185
5762,-3365.0134
5763,-175.97018
5764,2533.4016
5765,-677.0395
5766,-54.376923
5767,127.01883
5768,-218.30417
5769,-1514.6907
5770,755.2227
5771,-625.34235
5772,-1430.2227
5773,3611.2961
5774,-118.82883
5775,-1185.709
5776,746.0459
5777,3786.4766
5778,-198.39633
5779,-771.5561
5780,213.29984
5781,-789.8842
5782,436.49173
5783,3708.6863
5784,-348.63083
5785,15550.217
5786,8742.65
5787,-613.08124
5788,190.17776
5789,-667.1525
5790,-1901.5286
5791,-692.2081
5792,-583.6149
5793,-462.03317
5794,-482.45847
5795,-660.2834
5796,2494.7896
5797,475.1655
5798,-779.52167
5799,1876.3127
5800,-1919.7783
5801,-1963.4106
5802,1779.1215
5803,1115.4714
5804,2086.2827
5805,-278.2739
5806,64.72568
5807,3628.078
5808,-1090.4072
5809,-6024.386
5810,-94.88522
5811,156.86551
5812,2547.6091
5813,728.4195
5814,561.31915
5815,-794.73236
5816,-104.052216
5817,13604.789
5818,854.0189
5819,-194.08273
5820,937.8316
5821,-1771.1013
5822,506.74768
5823,-1851.2476
5824,294.88028
5825,-1084.5024
5826,-161.70505
5827,204.18338
5828,-736.3381
5829,-1109.2529
5830,1307.9575
5831,-290.5793
5832,1384.3027
5833,-385.56052
5834,845.46344
5835,13.155427
5836,-636.24884
5837,914.02496
5838,5262.763
5839,-1813.084
5840,2295.2905
5841,473.90042
5842,-4259.92
5843,23598.164
5844,746.3088
5845,78.205475
5846,892.8193
5847,130.67746
5848,-954.2824
5849,-2445.9082
5850,1132.6678
5851,-244.27365
5852,-578.5218
5853,1096.6943
5854,-366.6428
5855,-1019.247
5856,-307.80075
5857,-762.42303
5858,-2044.3113
5859,-201.00974
5860,792.5817
5861,1120.5913
5862,-700.9111
5863,-180.93307
5864,440.52005
5865,-223.07712
5866,-42.887177
5867,-1931.31
5868,-233.53903
5869,-431.07858
5870,-593.19183
5871,921.1257
5872,534.38226
5873,-375.666
5874,62.426178
5875,-252.78708
5876,510.28568
5877,8895.379
5878,-571.50275
5879,1658.5376
5880,-720.3521
5881,242.6973
5882,-1193.271
5883,74.355865
5884,-2399.2957
5885,-749.1556
5886,2071.772
5887,2224.4497
5888,400.47195
5889,-200.68747
5890,1181.8208
5891,-297.04697
5892,3572.6584
5893,-1018.163
5894,-389.51266
5895,976.5091
5896,68.52371
5897,1349.0125
5898,-137.93161
5899,1878.1387
5900,-420.76987
5901,1322.7802
5902,6107.223
5903,45.68747
5904,4003.782
5905,6395.844
5906,-947.7104
5907,2803.4453
5908,2893.2168
5909,-1039.8394
5910,-908.5971
5911,474.47354
5912,5942.853
5913,103.2576
5914,-61.670258
5915,-883.0195
5916,2456.6091
5917,8926.586
5918,2013.8811
5919,-696.10913
5920,-307.63913
5921,752.5026
5922,-286.63156
5923,-420.68307
5924,-807.332
5925,657.4356
5926,7882.9614
5927,-1072.3207
5928,-291.6522
5929,-806.02826
5930,606.951
5931,367.45975
5932,-2071.5425
5933,-2149.892
5934,-821.8232
5935,4075.9373
5936,1895.8313
5937,-149.77844
5938,823.3256
5939,973.17096
5940,-641.90717
5941,280.65106
5942,3957.8008
5943,-4638.964
5944,-11.529326
5945,-1260.2065
5946,1737.0253
5947,-222.91281
5948,456.56644
5949,-548.3183
5950,-226.12106
5951,1820.6211
5952,1238.9929
5953,-1276.9419
5954,1091.9257
5955,1350.5391
5956,-879.1496
5957,-801.94073
5958,-327.57272
5959,34.80081
5960,-1776.2949
5961,1417.353
5962,1452.3835
5963,-1021.31683
5964,-667.0795
5965,-1045.793
5966,-378.68503
5967,-144.07224
5968,-179.67429
5969,-404.99033
5970,-2051.2847
5971,-1678.2114
5972,482.43106
5973,46.445343
5974,-2527.9705
5975,17.374176
5976,-1774.1201
5977,-98.31052
5978,140522.4
5979,-685.14215
5980,-4716.1074
5981,-445.31454
5982,386.11502
5983,63.35208
5984,-20.00534
5985,1548.7905
5986,-101.2529
5987,-5534.3037
5988,-892.81976
5989,-1063.7703
5990,-1844.9478
5991,3214.2695
5992,2447.1062
5993,-1098.7725
5994,-1495.8617
5995,-152.801
5996,-1038.3633
5997,-322.56442
5998,-533.7199
5999,-508.03012
6000,-15765.168
6001,1121.1019
6002,-2249.445
6003,1649.4948
6004,-973.5395
6005,591.0506
6006,-37.42746
6007,-1875.6316
6008,-1363.3988
6009,-2897.4048
6010,-927.1613
6011,-779.19696
6012,-1336.7151
6013,853.9854
6014,-1040.215
6015,926.9138
6016,5588.277
6017,1259.4352
6018,197.56229
6019,73.17117
6020,-396.0698
6021,-661.8525
6022,-1860.1948
6023,-1117.2922
6024,-766.58734
6025,-17.968231
6026,1135.9194
6027,-498.415
6028,-1056.1685
6029,194.80753
6030,4004.6113
6031,3395.037
6032,-2907.963
6033,-997.6728
6034,907.6822
6035,-542.8831
6036,153.82864
6037,743.18396
6038,-72.8613
6039,2714.1824
6040,-2202.3213
6041,-299.8442
6042,7469.2905
6043,-178.47824
6044,-542.46014
6045,-105.70651
6046,-863.8144
6047,742.43365
6048,654.37994
6049,-1219.8699
6050,391.0899
6051,1514.9916
6052,4893.735
6053,442.70938
6054,-706.58527
6055,-2607.7676
6056,-997.4937
6057,112.69046
6058,555.9805
6059,-1008.6464
6060,-2688.4326
6061,1566.127
6062,-378.69675
6063,71.11429
6064,-332.28952
6065,69.1033
6066,-915.60077
6067,-5394.1104
6068,-720.3339
6069,1437.7551
6070,-590.59564
6071,2670.7485
6072,-747.42426
6073,2118.0688
6074,-242.8049
6075,2304.682
6076,605.73456
6077,-1152.7563
6078,-234.76743
6079,2692.2761
6080,-711.51263
6081,-381.26376
6082,1242.9974
6083,385.26016
6084,272.24454
6085,-323.47018
6086,1234.0703
6087,-1248.04
6088,-1520.1201
6089,108.90042
6090,-1403.3877
6091,-2653.8555
6092,-237.15158
6093,892.1313
6094,143.18753
6095,-1476.31
6096,477.25784
6097,-1023.41486
6098,335.15335
6099,229.57523
6100,1174.689
6101,3641.6887
6102,-108.98801
6103,954.16754
6104,-620.2685
6105,154.3522
6106,1378.5537
6107,-3094.9473
6108,-1167.4423
6109,4023.247
6110,848.6143
6111,-666.4775
6112,5602.468
6113,-674.696
6114,-2043.9585
6115,-929.22504
6116,-2540.2134
6117,2218.7026
6118,-398.25217
6119,-2022.9858
6120,566.80005
6121,-375.38596
6122,-1589.7603
6123,-242.47165
6124,9040.629
6125,3150.6243
6126,620.56866
6127,1213.3643
6128,274.85062
6129,453.23245
6130,-664.74036
6131,2335.934
6132,7227.426
6133,2551.8833
6134,2144.813
6135,-585.99115
6136,1194.6741
6137,-1770.3352
6138,376.559
6139,4361.3623
6140,-244.98917
6141,2542.5613
6142,-1757.4985
6143,-178.84506
6144,-136.19736
6145,-368.86917
6146,1702.7451
6147,735.6739
6148,-725.8171
6149,-2204.4321
6150,-2616.7144
6151,1112.0304
6152,1023.80084
6153,1346.4104
6154,-1704.3159
6155,-5855.666
6156,398.7739
6157,222.75064
6158,-2789.872
6159,-101.66208
6160,271.7642
6161,-32.326385
6162,3391.0984
6163,6276.118
6164,-836.3381
6165,449.32718
6166,5241.2456
6167,-44.12497
6168,-1687.4255
6169,1571.1567
6170,-887.2675
6171,290.554
6172,580.92365
6173,-1796.2953
6174,-299.90427
6175,-1376.515
6176,3858.107
6177,2110.3442
6178,-1114.4565
6179,1309.8671
6180,-383.874
6181,784.0334
6182,-469.00388
6183,2183.359
6184,-135.73386
6185,-3919.87
6186,3038.4736
6187,1335.1443
6188,2016.352
6189,-463.93356
6190,773.87177
6191,-38.85556
6192,1470.7963
6193,-1453.8917
6194,108.82059
6195,1886.2471
6196,-1437.3618
6197,-228.9697
6198,62.336945
6199,274.1896
6200,-3575.1838
6201,-114.90842
6202,-933.04803
6203,-1175.3147
6204,-292.13913
6205,360.46597
6206,435.04556
6207,3890.9229
6208,5.3419504
6209,2379.0317
6210,4266.367
6211,-154.28049
6212,-1283.5576
6213,-282.75607
6214,1790.9075
6215,723.86505
6216,655.26825
6217,851.17303
6218,47.958405
6219,-987.9198
6220,311.0613
6221,1165.8396
6222,1270.7306
6223,300.5895
6224,-832.56537
6225,2509.1013
6226,-260.07297
6227,437.1967
6228,1613.9587
6229,-418.5621
6230,-725.7839
6231,-514.7509
6232,446.82425
6233,-52.93161
6234,-743.7436
6235,261.11526
6236,-1018.3725
6237,483.81888
6238,1329.0317
6239,-1050.6807
6240,960.97626
6241,-4164.2153
6242,-1674.2295
6243,-860.1811
6244,-794.9616
6245,272.38187
6246,1503.168
6247,32.915802
6248,849.2842
6249,163.93948
6250,2707.0608
6251,733.02765
6252,-1547.4707
6253,-960.0667
6254,-784.1425
6255,-208.26596
6256,963.8516
6257,436.1055
6258,-598.654
6259,2015.013
6260,-282.12717
6261,-853.6762
6262,-860.5413
6263,-1296.2104
6264,1611.7068
6265,-671.2492
6266,-627.7867
6267,254.53586
6268,574.1148
6269,1359.1611
6270,88.4202
6271,-928.9145
6272,410.47342
6273,-444.10153
6274,31.792511
6275,4005.793
6276,1374.1173
6277,1249.5931
6278,2958.1443
6279,-792.4848
6280,-1212.9209
6281,-974.9736
6282,-371.37338
6283,-294.64633
6284,-93.15878
6285,-144.70432
6286,11715.208
6287,-64.53537
6288,648.61847
6289,611.1281
6290,4785.543
6291,166.40628
6292,-9914.43
6293,-3658.6362
6294,-1073.8413
6295,-2270.5251
6296,-1990.8486
6297,-560.148
6298,442.9595
6299,-1033.8394
6300,-1029.6819
6301,395.40286
6302,-421.44186
6303,-1605.0474
6304,530.9428
6305,-3988.5498
6306,-211.57736
6307,1671.0425
6308,393.52164
6309,840.6038
6310,430.92093
6311,-111.2529
6312,188.4761
6313,-4263.203
6314,-2475.6128
6315,2840.0168
6316,-1875.5271
6317,122.06253
6318,-2001.4272
6319,934.2491
6320,230.28897
6321,-591.5014
6322,70.26126
6323,424.13162
6324,-586.4067
6325,-706.00726
6326,166.10501
6327,-964.7856
6328,-1052.9946
6329,1197.3219
6330,760.5634
6331,1981.9795
6332,-1000.7724
6333,-76.5737
6334,86.77469
6335,-1047.3018
6336,-1570.8931
6337,603.97754
6338,-415.45456
6339,2399.759
6340,168.00296
6341,-443.3315
6342,2877.9143
6343,128530.01
6344,-2168.9673
6345,945.9964
6346,1260.2324
6347,-143.5195
6348,-79.79294
6349,4434.9795
6350,115.145294
6351,-216.23996
6352,-1373.1584
6353,-3387.5605
6354,-291.18845
6355,1302.0112
6356,1045.625
6357,-1048.0488
6358,-255.30362
6359,-856.92084
6360,-597.22235
6361,1378.8677
6362,35.456573
6363,538.748
6364,-820.58276
6365,-589.081
6366,-455.50827
6367,1306.4609
6368,4345.912
6369,6237.418
6370,-6503.6606
6371,-716.5878
6372,-2585.442
6373,-701.26605
6374,1545.7804
6375,4335.065
6376,-49.580902
6377,-678.0839
6378,3431.1226
6379,-835.9245
6380,-733.69965
6381,568.3145
6382,-213.30716
6383,-0.96627736
6384,-879.30707
6385,1295.6145
6386,741.8387
6387,1190.1206
6388,-2065.8652
6389,-844.7929
6390,-206.16257
6391,-815.48236
6392,1089.0063
6393,-367.89145
6394,3735.8572
6395,998.13007
6396,-437.99484
6397,-0.8409722
6398,1141.3799
6399,404.5834
6400,-598.7912
6401,1393.4082
6402,-317.60275
6403,-19.018768
6404,-1586.2368
6405,-121.742645
6406,-566.7305
6407,12.6389475
6408,-387.97604
6409,-85.25064
6410,-915.0195
6411,-696.8614
6412,-869.50604
6413,-83.08542
6414,1160.9089
6415,127.42264
6416,122.48721
6417,1029.175
6418,2917.8137
6419,3676.6846
6420,-3838.377
6421,495.94583
6422,682.88983
6423,1221.7274
6424,1937.3806
6425,730.6119
6426,-6043.72
6427,-2925.669
6428,848.94025
6429,-186.01022
6430,79.85379
6431,-1056.0723
6432,-128.8287
6433,299.90323
6434,322.1934
6435,-1171.2502
6436,4724.515
6437,-945.44403
